airport_id,airport_name,iata,degree
10004,Exhibition GO Station,nan,0
10005,Stouffville GO Station,nan,0
10006,Mount Joy GO Station,nan,0
10007,Markham GO Station,nan,0
10008,Centennial GO Station,nan,0
10013,Yorkdale Bus Terminal,nan,0
10015,Dixon and Martin Grove,nan,0
10016,Huggins Memorial,58J,0
10017,San Gabriel Valley Airport,EMT,0
10018,Regina,nan,0
10019,Croisee d Apatou,nan,0
1002,Charles Prince Airport,nan,0
10020,SMSE,nan,0
10021,Carrirere Prevot,nan,0
10024,King City,nan,0
10025,Placerville,nan,0
10026,Blue Canyon,nan,0
10027,Lee Vining,nan,0
10028,Jackpot,nan,0
10029,Arco,nan,0
1003,Buffalo Range Airport,BFO,0
10030,Bountiful,nan,0
10031,Battle Mountain,nan,0
10032,Bishop,nan,0
10033,Needle,nan,0
10034,Agua Dulce,nan,0
10035,Tonopah,nan,0
10036,Mount Laurel Greyhound Station,nan,0
10037,Wyandanch Station,nan,0
10041,Hicksville Station,nan,0
10043,Woodside Station,nan,0
10044,Kiama Train Station,nan,0
10045,Katoomba Train Station,nan,0
10046,Terminal Bersepadu Selatan,nan,0
10048,Chelsea Station,nan,0
10049,Central Square - Lynn Station,nan,0
10050,Swampscott Railroad Depot,nan,0
10053,Beverly Farms Station,nan,0
10056,Gloucester Station,nan,0
10057,Farah Airport,FAH,0
10060,DWG,nan,0
10061,Pasighat Airport,IXT,0
10063,Fordham Station,nan,0
10064,Greenwich Station,nan,0
10066,Kuramathi,nan,0
10069,Kramatorsk Airport,KRQ,0
10070,Port Jefferson Station,nan,0
10071,Stony Brook Station,nan,0
10072,St. James Station,nan,0
10074,Kings Park Station,nan,0
10075,Northport Station,nan,0
10078,Sigernessjoen,nan,0
10081,Cold Spring Harbor Station,nan,0
10082,Syosset Station,nan,0
10083,Westbury Station,nan,0
10084,Carle Place Station,nan,0
10085,Mineola Station,nan,0
10086,Merillon Avenue Station,nan,0
10087,New Hyde Park Station,nan,0
1009,Masvingo International Airport,MVZ,0
10092,Nika Resort Island,nan,0
10094,Heli 1,nan,0
10095,Heli 2,nan,0
10097,Homewood Station,nan,0
10098,Kankakee Station,nan,0
10099,Gilman Station,nan,0
10100,Rantoul Station,nan,0
10101,French Valley Airport,F70,0
10102,Stinson Municipal Airport,SSF,0
10105,El Dorado Springs Memorial Airport,nan,0
10106,Marfa Municipal Airport,MRF,0
10107,Alpine Casparis Municipal Airport,ALE,0
10108,Sea Lion Island,nan,0
1011,Thornhill Air Base,GWE,0
10111,Oshawa Station,nan,0
10112,Coburg Station,nan,0
10113,Fallowfield Station,nan,0
10117,Cable Airport,CCB,0
10118,Verona Porta Nuova,nan,0
10120,Sri Jayawardenepura Kotte,DWO,0
10121,Mount Sterling Montgomery County Airport,nan,0
10122,Elkhart Municipal Airport,EKI,0
10123,Nappanee Municipal Airport,nan,0
10125,Borroloola,nan,0
10126,Manchester Picadilly Station,QQM,0
10127,Abu Rudeis Airport,AUE,0
10130,Mc Pherson Airport,nan,0
10131,Donaldson Field Airport,GDC,0
10132,Perry Houston County Airport,nan,0
10137,Dunnville Airport,DU9,0
10139,Chesterfield County Airport,nan,0
1014,Karonga Airport,KGJ,0
10140,Atherton Airport,nan,0
10141,Bagdarin Airport,nan,0
10143,Dubai Creek SeaWings Base,nan,0
10144,Henderson Oxford Airport,nan,0
10146,NIK,XIK,0
10148,Semyazino Airport,nan,0
1015,Kasungu Airport,KBQ,0
10151,Mana Pools Airport,nan,0
10153,Phi Phi,nan,0
10155,Brigadeiro Cabral Airport,DIQ,0
10158,Blimbingsari Airport,BWX,0
10159,Koltur,nan,0
10161,Shobdon Aerodrome,nan,0
10162,Chino Airport,CNO,0
10163,Kamigoto Airport,nan,0
10166,Hateruma Airport,HTR,0
10170,Playa Baracoa,nan,0
10172,Long Beach,nan,0
10173,Digby (General Hospital) Heliport,nan,0
10174,Gare de Chatelet - Les Halles,nan,0
10175,Aeroport Charles de Gaulle 1,nan,0
10176,Gare de Saint Michel - Notre Dame,nan,0
10181,Plaunt Ferry Terminal,nan,0
10182,Bois Blanc Island Ferry Terminal,nan,0
10183,Bois Blanc Island Airport,6Y1,0
10184,Lavrentiya Airport,nan,0
10186,N 104 Helipad,nan,0
10187,Tai'an,nan,0
10188,Phan Thiet,nan,0
1019,Mejametalana Airbase,nan,0
10193,Goteborgs Centralstation,nan,0
10196,Le Port de Toulon,nan,0
10197,Taiwan High Speed Rail Station,nan,0
10198,Taiwan High Speed Rail Station,nan,0
10199,Hsinchu Station,nan,0
10206,Tianjin South Railway Station,nan,0
10207,Tianjin West Railway Station,nan,0
10208,Dongzhimen Station,nan,0
10213,Gaya Junction Railway Station,nan,0
10217,Luz Station,nan,0
10218,Wien Hauptbahnhof,nan,0
10221,Guilin Railway Station,nan,0
10222,Zurich-HB,nan,0
10225,Oak Park Station,nan,0
10226,River Forest Station,nan,0
10227,Brandenburg Hbf,nan,0
10231,Gare de Calais-Frethun,XFF,0
10232,Melrose Park Station,nan,0
10234,Berkeley METRA Station,nan,0
10235,Elmhurst Station,nan,0
10236,Villa Park Station,nan,0
10237,Lombard Station,nan,0
10238,Glen Ellyn Station,nan,0
1024,Bandundu Airport,FDU,0
10240,Wheaton Station,nan,0
10241,Winfield Station,nan,0
10242,West Chicago Station,nan,0
10245,Pennsylvania Railroad Station,nan,0
10246,Helsinki Central Railway Station,HEC,0
10248,Ashford International Railway Station,QDH,0
10249,Lucerne Railway Station,QLJ,0
1025,Kikwit Airport,KKW,0
10254,Stratford International Station,nan,0
10255,Clybourn Station,nan,0
10257,Rogers Park Station,nan,0
10261,Yilan Station,nan,0
10264,Zhongli Station,nan,0
10265,Zhunan Station,nan,0
10266,Miaoli Station,nan,0
10273,Jiufen Bus Station,nan,0
10274,Tamsui Station,nan,0
10275,Luodong Station,nan,0
10276,Su'ao Station,nan,0
10279,Shatin Station,nan,0
10281,Star Ferry Pier-Central,nan,0
10282,Tsim Sha Tsui Ferry Pier,nan,0
10283,Kowloon Station-MTR,nan,0
10284,Tsing Yi Station,nan,0
10287,Futian Railway Station,nan,0
10289,Barajas Station,nan,0
1029,Kotakoli Airport,KLI,0
10290,Sant Cugat Station,nan,0
10292,Saint Paul Union Depot,nan,0
10293,Daly City BART Station,nan,0
10295,Kymi Airport,nan,0
10297,Richmond Valley Staten Island Railway Station,nan,0
10298,Grasmere Staten Island Railway Station,nan,0
103,Southport Airport,YPG,0
10301,George Washington Bridge Bus Station,nan,0
10302,Providence Station,ZRV,0
10306,Buzzards Bay Train Station,nan,0
10307,Old Saybrook Amtrak Station,nan,0
10308,Schenectady Amtrak Station,ZTD,0
10312,Sundsvall Railway Station,XXZ,0
10313,Haparanda Railway Station,nan,0
10314,Tornio Railway Station,nan,0
10315,Kemi Railway Station,nan,0
10317,Vartahamnen,nan,0
10318,Olympia Terminal,nan,0
10320,Market Square,nan,0
10321,Hangzhou East Railway Station,nan,0
10323,Gare de Macon Loche TGV,nan,0
10324,Gare du Nord,nan,0
10325,Egerkingen Bahnhof,nan,0
10326,Pratteln Bahnhof,nan,0
10327,Aarburg-Oftringen Bahnhof,nan,0
10329,Apeldoorn Railway Station,nan,0
10330,Deventer Railway Station,nan,0
10333,Rheine Railway Station,nan,0
10334,Hilversum Railway Station,nan,0
10336,Leiden Centraal,nan,0
10339,Rotterdam Zuid,nan,0
1034,Buta Zega Airport,BZU,0
10342,Antwerpen-Luchtbal,nan,0
10343,Mechelen Railway Station,nan,0
10348,Schwarzenbek Bahnhof,nan,0
10349,Buchen Bahnhof,nan,0
10353,Ludwigslust Bahnhof,nan,0
10356,Falkensee Bahnhof,nan,0
10359,Westkreuz,nan,0
10360,Half Moon Bay Airport,HAF,0
10361,Woodside Sta.,nan,0
10364,Sunshine Railway Station,nan,0
10366,Beusselstrasse Station,nan,0
10367,Fulong Station,nan,0
10368,Nan-ao Station,nan,0
10369,Genthin Bahnhof,nan,0
10370,Kadina Airport,nan,0
10373,Chapman River Wines Airstrip,nan,0
10374,Wilpena Pound Resort Airstrip,nan,0
10375,Dupont-Lapeer,D95,0
10376,Osloer Strasse,nan,0
10377,Xinwuri Station,nan,0
10378,Coondewanna Airport,CJF,0
10380,Sopot Railway Station,nan,0
10383,Tianzhong Station,nan,0
10384,Houli Station,nan,0
10385,Sanyi Station,nan,0
10387,Shulin Station,nan,0
10389,Wanhua Station,nan,0
10393,Mets Willets Point Station,nan,0
10395,Tysons Corner Station,nan,0
10397,Pankow-Heinersdorf Bahnhof,nan,0
10398,Hohenschonhausen Bahnhof,nan,0
10399,Wuhlheide Bahnhof,nan,0
10401,Bad Belzig Bahnhof,nan,0
10403,Pirna Bahnhof,nan,0
10406,Lovosice Hlavni Nad.,nan,0
10409,Neustadt Bahnhof,nan,0
10411,Dworzec Kolejowy,nan,0
10414,Dunbar Railway Station,nan,0
10415,Berwick-upon-Tweed Railway Station,nan,0
10416,Chathill Railway Station,nan,0
10418,Wishaw Railway Station,nan,0
10419,Carluke Railway Station,nan,0
10421,Carstairs Railway Station,nan,0
10422,Musselburgh Railway Station,nan,0
10425,Longniddry Railway Station,nan,0
10426,Drem Railway Station,nan,0
10427,North Berwick Railway Station,nan,0
10429,Acklington Railway Station,nan,0
10431,Pegswood Railway Station,nan,0
10434,Manors Railway Station,nan,0
10435,Chester-le-Street Railway Station,nan,0
10438,Northallerton Railway Station,nan,0
10439,Thirsk Railway Station,nan,0
10444,St. Neots Railway Station,nan,0
10446,Biggleswade Railway Station,nan,0
10453,Welham Green Railway Station,nan,0
10456,New Barnet Railway Station,nan,0
10459,Alexandra Palace Railway Station,nan,0
10461,Harringay Railway Station,nan,0
10465,Southall Railway Station,nan,0
10466,Hayes and Harlington Railway Station,nan,0
10467,Heathrow Junction Railway Station,nan,0
10469,Dagenham Dock Railway Station,nan,0
1047,Mopti Airport,MZI,0
10471,63rd - CTA Station,nan,0
10474,Cumberland Amtrak Station,nan,0
10477,Rocky Mount Amtrak Station,nan,0
10478,Columbia Amtrak Station,nan,0
10479,Savannah Amtrak Station,nan,0
1048,Timbuktu Airport,TOM,0
10482,Lakeland Amtrak,nan,0
10485,Okeechobee Amtrak Station,nan,0
1049,Tessalit Airport,nan,0
10492,Balham Station,nan,0
10493,Streatham Common Railway Station,nan,0
10494,Norbury Railway Station,nan,0
10495,Thornton Heath Railway Station,nan,0
10496,Selhurst Railway Station,nan,0
105,Pickle Lake Airport,YPL,0
12731,Civic Center MARTA Station,nan,0
12736,Eglinton TTC Station,nan,0
12737,Davisville TTC Station,nan,0
12739,Summerhill TTC Station,nan,0
12740,Rosedale TTC Station,nan,0
12742,Wellesley TTC Station,nan,0
12743,College TTC Station,nan,0
12744,Dundas TTC Station,nan,0
12745,Queen TTC Station,nan,0
12746,King TTC Station,nan,0
12748,Toronto Pearson Terminal 1 Station,nan,0
12751,34th Street Hudson Yards Station,nan,0
12752,Battery Park Landing,nan,0
12755,Goethals Bridge Staten Island Station,nan,0
12757,Fulton St. Station,nan,0
12759,Canal St. Station,nan,0
12764,23rd St. IRT Lexington Ave Line Station,nan,0
12765,28th St. IRT Lexington Ave Line Station,nan,0
12767,Grand Central 42nd St. Station,nan,0
12768,Times Square 42nd St. Port Authority Station,nan,0
12770,59th St. Columbus Circle Station,nan,0
12771,66th St. Lincoln Ctr. IRT Broadway 7th Ave. Line Station,nan,0
12773,79th St. IRT Broadway 7th Ave. Line Station,nan,0
12776,Wayne Route 23 Transit Center,nan,0
12777,Denville Station,nan,0
12779,Mount Olive Station,nan,0
12780,Columbia NJ Station,nan,0
12781,Birchwood Pocono Airport,nan,0
12783,Woodbridge NJT Station,nan,0
12790,Riverline Florence Station,nan,0
12791,Larchmont  Metro North Station,nan,0
12794,TF Green Airport MBTA Station,nan,0
12796,Danielson Airport,nan,0
12798,Brewster Station,nan,0
12799,Route 128 Amtrak Station,nan,0
12801,Newtonville Station,nan,0
12803,JFK Umps MBTA Station,nan,0
12804,Andrew MBTA Station,nan,0
12805,Quincy Adams MBTA Station,nan,0
12807,North Station,nan,0
1281,Cahors-Lalbenque Airport,ZAO,0
12812,Lee Train Depot,nan,0
12813,Lohring Station,nan,0
12814,Rathaus Nord Station,nan,0
12815,Trevose Station,nan,0
12817,Fort Washington Station,nan,0
12818,Norristown Transportation Center,nan,0
12820,Fetters Construction Airport,nan,0
12821,Spring Mill Station,nan,0
12822,Conshohocken Station,nan,0
12824,East Falls Station,nan,0
12825,Girard Av and 34th St Station,nan,0
12839,T-Centralen,nan,0
1284,Albi-Le Séquestre Airport,LBI,0
12844,Docker River Airport,DKV,0
12845,Jerry Phibbs Air,nan,0
12846,Amsterdam Station,nan,0
12851,Lackawanna Station,nan,0
12855,Bellefonte Airport,N96,0
12857,Emlenton Municipal Airport,nan,0
12859,Wetzl Airport,nan,0
12861,Cranberry Township Rec Air,nan,0
12865,McLean Metro Station,nan,0
12867,Forest Glen Metro Station,nan,0
12868,Mansfield MBTA Station,nan,0
12869,Gilbert AirPark,nan,0
1287,Millau-Larzac Airfield,nan,0
12871,Fremont Ind Station,nan,0
12872,Aretz Airport,nan,0
12876,Santorini Ferry Terminal,nan,0
12877,Heraklion Ferry Terminal,nan,0
12878,Barcelona-Sants,nan,0
12879,Seville Prado San Sebastian Bus Station,nan,0
12882,Formosa Boulevard KMRT Station,nan,0
12884,Cultural Center KMRT Station,nan,0
12886,World Games KMRT Station,nan,0
12889,Aozihdi KMRT Station,nan,0
12890,Houyi KMRT Station,nan,0
12891,Central Park KMRT Station,nan,0
12892,Sanduo Shopping District KMRT Station,nan,0
12895,Cianjhen Senior High School KMRT Station,nan,0
12897,Old Bridge Airport,3N6,0
129,Rivière-du-Loup Airport,YRI,0
12900,Cham Railway Station,nan,0
12901,Rotkreuz Railway Station,nan,0
12902,Yuanyangguojizhongxin Station,nan,0
12905,Cuifuxincun Station,nan,0
12906,Yudongcheng Station,nan,0
12908,Konggangjingjiqu Station,nan,0
12909,Guoshanlu Station,nan,0
1291,Villeneuve-sur-Lot Airport,nan,0
12911,Xinzhuang Fuduxin Station,nan,0
12912,Taishan Station,nan,0
12914,National Taiwan Sport University Station,nan,0
12915,Linkou Station,nan,0
12916,Shanbi Station,nan,0
1292,Royan-Médis Airport,RYN,0
12920,Punalu'u Waterfall,nan,0
12921,Alxa Left Banner Bayanhot Airport,AXF,0
12922,Tuan Chau,nan,0
12926,Frederikshavn,nan,0
12928,Balestrand Ferry Terminal,nan,0
12929,Hull Rail Station,nan,0
1293,Mimizan Airport,nan,0
12930,Kalmar Rail Station,nan,0
12931,El Fuentero Airport,nan,0
12932,DFDS Copenhagen Terminal,nan,0
12933,Elvesaeter Center,nan,0
12934,Bourges Central Station,nan,0
12939,Prague na knizeci,nan,0
12940,Pscheveny,nan,0
12942,Plitvice National Park,nan,0
12943,Rab Ferry Terminal,nan,0
12945,Simberi Airport,NIS,0
1295,Montauban Airport,XMW,0
12950,Statesboro Bulloch County Airport,TBR,0
12951,Utopia Airport,nan,0
12952,Greenwood Heliport,nan,0
12953,PCB,nan,0
12958,Amata Airport,AMT,0
12959,Cooperstown,COP,0
12962,Athens Airport Station,nan,0
12964,Paiania Kantza Station,nan,0
1297,Libourne-Artigues-de-Lussac Airport,nan,0
12972,Panormou Metro Station,nan,0
12973,Ambelokipi Metro Station,nan,0
12978,O'Hare CTA Station,nan,0
12979,Erldunda Airport,EDD,0
12980,Helisul I Heliport,nan,0
12981,North Sea,nan,0
12983,Harun Thohir Airport,BXW,0
12985,Skypier,nan,0
12987,Humberto Ghizzo Bortoluzzi Regional Airport,JJG,0
12988,Linz Hauptbahnhof,LZS,0
1299,Marmande-Virazeil Airport,nan,0
12990,Chatsworth Station,nan,0
12991,Timisoara Nord Station,nan,0
12995,Udaipur City Station,nan,0
12996,Jaipur Junction Station,nan,0
12998,Hazrat Nizamuddin Station,NZM,0
13,Hornafjörður Airport,HFN,0
13002,Lepetane Ferry Port,nan,0
13003,Sunnyside Municipal Airport,1S5,0
13005,Alexanderplatz Station,nan,0
13009,Vogtareuth Airport,nan,0
13014,Off Airport - Portage Hotel,nan,0
13015,Off Airport - Picton SPB,nan,0
13016,New Smyrna Beach Municipal Airport,nan,0
13019,Delta Camp Airport,nan,0
13020,Hwange (Town) Airport,WKI,0
13024,Rostock Hauptbahnhof,nan,0
13032,Shushenskoye Airport,nan,0
13035,Kupferdreh Station,nan,0
13036,Nierenhof Station,nan,0
13038,Neviges Station,nan,0
13039,Rosenhugel Station,nan,0
13040,Aprath Station,nan,0
13045,Martensdorf Station,nan,0
13047,Warnemunde Fahre,nan,0
13048,Hohe Dune Fahre,nan,0
13049,Bramow Station,nan,0
13050,Werft Station,nan,0
13052,Parkstrasse Station,nan,0
13054,Oranienburg Station,nan,0
13055,Lowenberg Station,nan,0
13056,Gransee Station,nan,0
13057,Dannenwalde Station,nan,0
13058,Furstenberg Station,nan,0
1306,Brienne-le-Château Airport,nan,0
13061,Waren Station,nan,0
13062,Langhagen Station,nan,0
13064,Gustrow Station,nan,0
13066,Stockerau Airport,nan,0
13067,Karlskrona Central Station,nan,0
13068,Schwedt Station,nan,0
13072,Iowa County Airport,nan,0
13074,West Bend Municipal Airport,ETB,0
13077,Anderson Municipal Darlington Field,AID,0
13080,Prairie Du Chien Municipal Airport,PCD,0
13081,Caoqiao Station,nan,0
13082,City Link Transit Center,nan,0
13083,Las Vegas Station,nan,0
13086,Winslow Station,nan,0
13087,Flagstaff Station,nan,0
13088,Williams Junction Station,nan,0
13089,Kingman Station,nan,0
13095,Fullerton Transportation Center,nan,0
13097,Cascade Heliport,nan,0
13099,PUCHW,nan,0
1310,Joigny Airport,nan,0
13100,NEUHS,nan,0
13102,NEUHS,nan,0
13103,VOESD,nan,0
13108,Erlangen Station,nan,0
13111,Santa Ana Regional Transportation Center,nan,0
13112,Otjiwarongo Airport,OTJ,0
13114,RAF Mona,nan,0
13117,Oceanside Transit Center,nan,0
13119,Taylor Municipal Airport,T74,0
1312,Aubenas-Ardèche Méridional Airport,OBS,0
13121,Fazenda Vaticano Airport,nan,0
13128,Twin Lakes Airport,8A7,0
13130,Double Eagle II Airport,nan,0
13131,Socorro Municipal Airport,nan,0
13134,Gastons Airport,3M0,0
13135,Bentonville Municipal-Louise M Thaden Field,nan,0
13136,Holbrook Municipal Airport,P14,0
13137,Blue Ridge Airport,nan,0
13142,Raton Municipal-Crews Field,RTN,0
13146,Syracuse-Hamilton County Municipal Airport,3K3,0
1315,Bourg-Ceyzériat Airport,nan,0
13150,Navajo Lake Airport,1V0,0
13154,Perry Lefors Field,PPA,0
13156,Marion County Regional Airport,FLP,0
13163,Springer Municipal Airport,S42,0
13164,Mountainair Municipal Airport,M10,0
13165,Estancia Municipal Airport,E92,0
13166,Conchas Lake Airport,E89,0
13169,Bridgeport Station,nan,0
1317,Moulins-Montbeugny Airport,nan,0
13172,Fulford Harbour,nan,0
13173,Jack Barstow Municipal Airport,IKW,0
13176,Budaörs Airfield,nan,0
13179,McNeil,nan,0
13182,North Sea,nan,0
13183,Bonn-Hangelar Airport,BNJ,0
13185,Engel's-2,nan,0
13188,Nogliki Airport,NGK,0
1319,Cassagnes-Bégonhès Airport,nan,0
13191,Ibo Island,IBO,0
13193,Qionghai Bo'ao Airport,BAR,0
13194,Vilamendhu,nan,0
13196,LUX,nan,0
13197,Huvahendhoo,nan,0
13198,Vilamendhu,nan,0
13199,Northeim Airport,nan,0
13201,Newark Station - Delaware,NWK,0
13202,Worgl Hbf,nan,0
13203,Old City Harbour,nan,0
13205,Roedbyhavn,nan,0
13206,Belfast Central,nan,0
13207,Beamsville GO Bus Stop,nan,0
13209,Reggio Emilia Airport,nan,0
13210,Bowen Airport,ZBO,0
13212,Odienne Airport,KEO,0
13214,Siguiri Airport,GII,0
13217,Marinda Raja Ampat Airport,RJM,0
13218,Moscow Passazhirskaya railway station,nan,0
13220,Tobolsk,nan,0
13221,West Kowloon Station,nan,0
13225,Thudufushi Island,nan,0
13226,Noida City Centre Metro Station,nan,0
13230,9 de Maio - Teixeira de Freitas Airport,TXF,0
13231,Amanwana seaplane base,nan,0
13234,Ta'u Airport,TAV,0
13236,St. Petersburg Bus Station,nan,0
13237,Cattleman Transfer Center,nan,0
13241,Fort Lauderdale Bus Station,nan,0
13243,Bajawa Soa Airport,BJW,0
13245,Hammond Railway Station,nan,0
13248,Torgau-Beilrode Airport,nan,0
13249,Annobón Airport,NBN,0
1325,Propriano Airport,PRP,0
13250,Huangshan Railway Station,nan,0
13254,Fox Glacier Overlook,nan,0
13256,Hefei South railway station,nan,0
13257,Renk Airport,nan,0
13259,Hefei Railway Station,nan,0
1326,Solenzara (BA 126) Air Base,SOZ,0
13263,Port Hardy Seaplane Base,nan,0
13264,Great Bear Lodge,nan,0
13266,Boun Neau Airport,PCQ,0
13267,Waycross Ware County Airport,AYS,0
13268,Blaise Diagne International Airport,DSS,0
13269,Mid-State Regional Airport,nan,0
1327,Corte Airport,nan,0
13271,Greater Portsmouth Regional Airport,PMH,0
13272,Pula Seaplane base,nan,0
13273,Split-Resnik Airport,nan,0
13274,Kidal,nan,0
13278,Warszawa Centralna Railway Station,RWA,0
1328,Auxerre-Branches Airport,AUF,0
13280,Stazione di Firenze Castello,nan,0
13281,Firenze Rifredi Railway Station,nan,0
13285,Upper cumberland,SRB,0
13286,Warszawa Zwirki i Wigury Railway Station,nan,0
13288,Warszawa Aleje Jerozolimskie Railway Station,nan,0
13289,Warszawa Ochota Train Station,nan,0
1329,Chambéry-Savoie Airport,CMF,0
13290,Jefferson Park Transit Center,nan,0
13295,Berlin-Frohnau Station,nan,0
13297,Hannover Flughafen Railway Station,nan,0
13298,Langenhagen-Pferdemarkt Station,nan,0
13300,Salzwedel Railway Station,nan,0
13301,Uelzen Railway Station,nan,0
13302,Celle Railway Station,nan,0
13305,Oebisfelde Railway Station,nan,0
13306,Coonawarra Airport,nan,0
13307,Naracoorte Airport,NAC,0
13308,Aerodrom Luncani,nan,0
13311,Clarenville Airport,nan,0
13314,Luckenwalde Railway Station,nan,0
13316,Berlin-Friedrichsfelde Ost Station,nan,0
13318,Rudersdorf Rathaus,nan,0
13319,Woltersdorf Rathaus,nan,0
1332,Chambéry-Challes-les-Eaux Airport,nan,0
13320,Livorno - Florence-Pisa Cruise Port,nan,0
13321,Civitavecchia Port of Rome,nan,0
13324,Don Sheldon Amphitheater,nan,0
1333,Chalon-Champforgeuil Airport,nan,0
13330,Mayfair Station,nan,0
13331,Gladstone Park Station,nan,0
13333,Istres Le Tube,QIE,0
13334,Palenque International Airport,PQM,0
13338,Orange Walk Airport,ORZ,0
13344,Costa Esmeralda Airport,ECI,0
13349,San Jose Airport,nan,0
13351,San Miguel Airport,NMG,0
13353,Unterluss Railway Station,nan,0
13354,Sandpoint Airport,nan,0
13355,Attu Heliport,QGQ,0
13356,Kangaatsiaq Heliport,QPW,0
13357,Kitsissuarsuit Heliport,QJE,0
13360,Qeqertaq Heliport,QQT,0
13361,Saqqaq Heliport,nan,0
13362,Moriusaq Heliport,nan,0
13363,Savissivik Heliport,nan,0
13364,Siorapaluk Heliport,nan,0
13365,Aappilattoq (Qaasuitsup) Heliport,nan,0
13370,Tasiusaq (Qaasuitsup) Heliport,nan,0
13373,Tasiusaq (Kujalleq) Heliport,nan,0
13376,Suzhou Railway Station,nan,0
13377,Ammassivik Heliport,nan,0
13378,Eqalugaarsuit Heliport,QFG,0
1338,Roanne-Renaison Airport,RNE,0
13380,Tiniteqilaaq Heliport,nan,0
13381,Isortoq Heliport,nan,0
13383,Sermiligaaq Heliport,nan,0
13384,Ikerassaarsuk Heliport,QRY,0
13386,Nuugaatsiaq Heliport,nan,0
13387,Saattut Heliport,nan,0
13389,Niaqornat Heliport,nan,0
13390,Ukkusissat Heliport,nan,0
13391,Moscow-Passazhirskaya Railway Station,nan,0
13397,Olhos D`água Airport,nan,0
13398,Novo Progresso Airport,NPR,0
134,Sherbrooke Airport,YSC,0
13400,Serra da Capivara Airport,nan,0
13401,Encarnación Airport,ENO,0
13402,Amatopo Airstrip,nan,0
13407,Ambrolauri Airport,nan,0
13408,Hicks Airfield,T67,0
13409,Karuizawa Train Station,nan,0
1341,Montluçon-Domérat Airport,nan,0
13410,Connolly Station,nan,0
13411,St Pierre d'Oléron Airfield,nan,0
13412,Semur En Auxois Airfield,nan,0
13413,North Leominster Station,nan,0
13415,Urzhar Airport,UZR,0
13417,Basel SBB Bahnhof,ZDH,0
13418,Agok,nan,0
1342,Valence-Chabeuil Airport,VAF,0
13420,Ko Similan,nan,0
13421,Lipki Air Base,nan,0
13422,Zermatt  Heliport,nan,0
13423,Nikolskoye Airport,nan,0
13424,Tilichiki Airport,nan,0
13425,Nyurba Airport,NYR,0
13426,Sakkyryr Airport,SUK,0
13427,Ust-Kuyga Airport,UKG,0
1343,Vichy-Charmeil Airport,VHY,0
13431,Shakhtyorsk Airport,EKS,0
13434,Copenhagen Sea Airport,nan,0
13435,Aarhus Seaplne Terminal,nan,0
13436,Oakland Troy Airport,nan,0
13440,Porter Station,nan,0
13445,At Tarif,nan,0
13448,El Bayadh Airport,EBH,0
13452,Monkey Bay Airport,MYZ,0
13453,Suwałki Airport,nan,0
13455,Sir Abubakar Tafawa Balewa International Airport,BCU,0
13456,Gombe Lawanti International Airport,GMO,0
13459,Adado Airport,AAD,0
13461,Guriel Airport,GUO,0
13462,Ed Daein Airport,ADV,0
13464,Rubondo Airstrip,nan,0
13466,West Kilimanjaro Airport,nan,0
13469,Ghazni Airport,GZI,0
13470,Baicheng Chang'an Airport,DBC,0
13472,Shangrao Sanqingshan Airport,SQD,0
13474,Jiansanjiang Airport,JSJ,0
13475,Shihezi Huayuan Airport,SHF,0
13477,Libo Airport,LLB,0
13478,Chengde Puning Airport,CDE,0
13479,Wudalianchi Dedu Airport,DTU,0
1348,Le Luc-Le Cannet Airport,nan,0
1096,Atar International Airport,ATR,0
10962,Ulleungdo,nan,0
10963,Ulleungdo,nan,0
10966,Ulleungdo,nan,0
10968,Ulleungdo,nan,0
10971,Ulleungdo,nan,0
10972,Gangneung,nan,0
10976,Charlotte Amtrak Station,nan,0
10977,Fayetteville Amtrak Station,nan,0
1098,Bir Moghrein Airport,nan,0
10980,Indian Hill Station,nan,0
10981,Winnetka Station,nan,0
10982,Hubbard Woods Station,nan,0
10983,Glencoe Station,nan,0
10984,Braeside Station,nan,0
10986,Highland Park Station,nan,0
10987,Highwood Station,nan,0
10989,East Lake Forest Station,nan,0
10992,North Chicago Station,nan,0
10994,Zion Station,nan,0
10995,Winthrop Harbor Staiton,nan,0
10997,Ulleungdo,nan,0
10998,Ulleungdo,nan,0
10999,Gangneung,nan,0
11006,Guntersville Municipal Airport - Joe Starnes Field,8A1,0
11007,Ravinia Park Station,nan,0
11008,Mankato Regional Airport,nan,0
11009,Captain Auguste George Airport,NGD,0
1101,Tata Airport,LEK,0
11010,Troy Municipal Airport at N Kenneth Campbell Field,TOI,0
11011,Merkel Field Sylacauga Municipal Airport,nan,0
11013,Carl Folsom Airport,14J,0
11014,Blackwell Field,71J,0
11015,Reeves Airport,41A,0
11016,South Alabama Regional Airport,79J,0
11020,Nadunumu Airport,NDN,0
11022,Thomas C Russell Field,ALX,0
11024,Moskovsky railway station,nan,0
11025,Leningradsky railway station,nan,0
11027,Amtrak Station,nan,0
11030,Port Keats Airport,PKT,0
11031,Garden Point Airport,GPN,0
11032,Stade Airport,nan,0
11034,Busan International Passenger Terminal,nan,0
11035,Meriden Markham Municipal Airport,nan,0
11039,Van Buren Street Station,nan,0
11040,Museum Campus 11th St. Station,nan,0
11041,57th Street Station,nan,0
11042,East Chicago Station,nan,0
11045,Port of Roatan,nan,0
11052,Valerio Catullo,nan,0
11054,Canmore Municipal Heliport,nan,0
