airport_id,airport_name,iata,betweenness
7217,Akiak Airport,AKI,2.0
7219,Grayling Airport,KGX,2.0
4238,Tulita Airport,ZFN,1.9999999999999998
27,Baie Comeau Airport,YBC,1.9999999999999998
1746,Košice Airport,KSC,1.9908043613951851
880,Maun Airport,MUB,1.9896130742100746
5430,Momote Airport,MAS,1.9
8979,Jiagedaqi Airport,JGD,1.8916666666666666
21,Sault Ste Marie Airport,YAM,1.8471253028959338
1042,Kananga Airport,KGA,1.8364935064935064
1904,Ignacio Agramonte International Airport,CMW,1.8344967193278305
508,Southend Airport,SEN,1.8272936344833965
2288,Hakodate Airport,HKD,1.7990182639667278
6969,Begishevo Airport,NBC,1.7925476130816693
2973,Bolshoye Savino Airport,PEE,1.776011451717108
2907,Argyle International Airport,SVD,1.7618197446202561
1764,Cibao International Airport,STI,1.7438050801562897
1468,Mikonos Airport,JMK,1.7376499419966862
7364,Cabo Frio Airport,CFB,1.7333333333333332
8832,Lublin Airport,LUZ,1.68726426030347
1969,Faleolo International Airport,APW,1.6732904728209903
2925,Mirny Airport,MJZ,1.6666666666666665
7376,Araguaína Airport,AUX,1.606060606060606
2337,Takamatsu Airport,TAK,1.5867617345312703
630,Ålesund Airport,AES,1.5816240863532687
2234,Basrah International Airport,BSR,1.57669559647491
6156,Belgorod International Airport,EGO,1.5570240172558671
6411,Jiamusi Airport,JMU,1.5542154242768644
371,Paderborn Lippstadt Airport,PAD,1.5404610323159833
6139,Nyagan Airport,NYA,1.5385964912280703
7190,Koyuk Alfred Adams Airport,KKA,1.5333333333333332
3377,Pyongyang Sunan International Airport,FNJ,1.5204959983431678
3622,Greater Rochester International Airport,ROC,1.5149916591006072
3155,Paro Airport,PBH,1.500593332445935
6338,Wynyard Airport,BWT,1.5
3417,Bettles Airport,BTT,1.5
6719,Kivalina Airport,KVL,1.5
244,In Aménas Airport,IAM,1.4999999999999998
7563,Kulob Airport,TJU,1.488025328172982
1679,St Gallen Altenrhein Airport,ACH,1.47736670316177
5952,Sulaymaniyah International Airport,ISU,1.472729795667474
50,Arviat Airport,YEK,1.4615384615384617
6294,Merimbula Airport,MIM,1.426660424282643
468,City of Derry Airport,LDY,1.4146152023066552
4061,El Calafate Airport,FTE,1.4134161913181875
1461,Kasos Airport,KSJ,1.3768115942028984
7192,Shaktoolik Airport,SKK,1.3714285714285714
7144,Craig Seaplane Base,CGA,1.3666666666666665
6737,Pajala Airport,PJA,1.340684560097408
4369,Usinsk Airport,USK,1.3333333333333333
2772,Yacuiba Airport,BYC,1.3333333333333333
3143,Mangalore International Airport,IXE,1.3298231578980777
2345,Akita Airport,AXT,1.3032980215500554
2936,Bratsk Airport,BTK,1.2996587492216647
3820,Buffalo Niagara International Airport,BUF,1.2942977865749152
1531,Parma Airport,PMF,1.2889164460065807
3146,Vir Savarkar International Airport,IXZ,1.2644435167453834
3063,Birsa Munda Airport,IXR,1.2620450823780647
6150,Namangan Airport,NMA,1.2612959786798812
1473,Araxos Airport,GPA,1.2587820266141891
3564,Pensacola Regional Airport,PNS,1.2522447596324364
1004,Victoria Falls International Airport,VFA,1.2435457516339867
1274,Pau Pyrénées Airport,PUF,1.238313744777109
4214,Brigadeiro Lysias Rodrigues Airport,PMW,1.2380952380952381
184,Victoria International Airport,YYJ,1.2091588395293227
6717,Kaltag Airport,KAL,1.2
7183,Brevig Mission Airport,KTS,1.2
3100,Jammu Airport,IXJ,1.1863296174720293
1465,Limnos Airport,LXS,1.1742704336551626
7184,Elim Airport,ELI,1.1666666666666665
1439,Nîmes-Arles-Camargue Airport,FNI,1.149480549212741
2195,Salalah Airport,SLL,1.1493623435708065
6348,Tongliao Airport,TGO,1.1424554540885576
3674,Rickenbacker International Airport,LCK,1.1357472912614293
6962,Branson Airport,BKG,1.1352777341704412
3807,Reno Tahoe International Airport,RNO,1.1194132366346392
29,Baker Lake Airport,YBK,1.1166666666666667
1511,Pantelleria Airport,PNL,1.0836351057628995
1013,Chileka International Airport,BLZ,1.062361999544218
1689,Gaziantep International Airport,GZT,1.0474490326527621
6353,Dayong Airport,DYG,1.034817425086373
6008,Cheongju International Airport/Cheongju Air Base (K-59/G-513),CJJ,1.0282767754642421
2501,Comandante Espora Airport,BHI,1.0241567945630046
5409,Ngorangora Airport,IRA,1.0
943,Toliara Airport,TLE,1.0
933,Sambava Airport,SVB,1.0
3914,Ende (H Hasan Aroeboesman) Airport,ENE,1.0
5889,Ahe Airport,AHE,1.0
1464,Leros Airport,LRS,1.0
1978,Manihi Airport,XMH,1.0
1995,Raiatea Airport,RFP,1.0
2000,Lifou Airport,LIF,1.0
7191,St Michael Airport,SMK,1.0
5566,North Ronaldsay Airport,NRL,1.0
5580,Leknes Airport,LKN,1.0
5567,Papa Westray Airport,PPW,1.0
5587,Svolvær Helle Airport,SVJ,1.0
4384,California Redwood Coast-Humboldt County Airport,ACV,1.0
5432,Misima Island Airport,MIS,1.0
5475,Nantong Airport,NTG,0.9823812976893266
3020,Raipur Airport,RPR,0.9722638805700868
7490,Al Najaf International Airport,NJF,0.9696124865826434
643,Florø Airport,FRO,0.9556277056277056
2509,Presidente Peron Airport,NQN,0.9444444444444444
6365,Qingyang Airport,IQN,0.9396887295050971
5665,Osvaldo Vieira International Airport,OXB,0.9384406254297544
2067,Gassim Airport,ELQ,0.9325064884445933
2096,Prince Abdulmohsin Bin Abdulaziz Airport,YNB,0.9325064884445933
2164,Shahid Sadooghi Airport,AZD,0.91836839668301
1829,Xoxocotlán International Airport,OAX,0.9176667154172464
3580,Jackson-Medgar Wiley Evers International Airport,JAN,0.8942901095421034
1609,Graz Airport,GRZ,0.8243543562745852
3560,Valley International Airport,HRL,0.815061227008671
1476,Samos Airport,SMI,0.8040235364712299
6,Wewak International Airport,WWK,0.8
2926,Ignatyevo Airport,BQS,0.752446870735036
2053,Mazar I Sharif Airport,MZR,0.7498104195708378
3636,Tucson International Airport,TUS,0.7486751405302413
6079,Vance W. Amory International Airport,NEV,0.7471329275029153
6384,Huangyan Luqiao Airport,HYN,0.7383191269045907
6354,Meixian Airport,MXZ,0.7380268021189724
2963,Stavropol Shpakovskoye Airport,STW,0.7270483746958569
3524,Atlantic City International Airport,ACY,0.725121765892181
3819,City of Colorado Springs Municipal Airport,COS,0.7149603338313455
6337,Winton Airport,WIN,0.711111111111111
1721,Elazığ Airport,EZS,0.6982993551018415
1722,Diyarbakir Airport,DIY,0.6982993551018415
1724,Erzurum International Airport,ERZ,0.6982993551018415
190,Kapuskasing Airport,YYU,0.6909090909090909
2572,Prefeito Renato Moreira Airport,IMP,0.6907961890349112
5487,Chesterfield Inlet Airport,YCS,0.6904761904761905
9025,Bijie Feixiong Airport,BFJ,0.6852610193215161
1058,Melilla Airport,MLN,0.6786756866283977
9757,Independence Airport,INB,0.6761904761904762
2272,Makung Airport,MZG,0.6732333783664582
2259,Kinmen Airport,KNH,0.6732333783664582
5581,Namsos Høknesøra Airport,OSY,0.6666666666666666
5583,"Rørvik Airport, Ryum",RVK,0.6666666666666666
7096,Kwigillingok Airport,KWK,0.6666666666666666
75,Pond Inlet Airport,YIO,0.6666666666666666
7185,Golovin Airport,GLV,0.6666666666666666
7213,Kongiganak Airport,KKH,0.6666666666666666
4345,"Ørsta-Volda Airport, Hovden",HOV,0.6666666666666666
5893,Mota Lava Airport,MTV,0.6666666666666666
5895,Torres Airstrip,TOH,0.6666666666666666
2476,Martin Miguel De Guemes International Airport,SLA,0.6666666666666666
109,Fort Chipewyan Airport,YPY,0.652020202020202
2942,Simferopol International Airport,SIP,0.6125322997416022
4297,Bogashevo Airport,TOF,0.5992639574034924
4358,Kzyl-Orda Southwest Airport,KZO,0.5991285403050108
2304,Fukue Airport,FUJ,0.5914786967418547
7898,Lianshui Airport,HIA,0.5792440228363486
2069,Ha'il Airport,HAS,0.5746811717854032
5425,Kiunga Airport,UNG,0.5666666666666667
4363,Saratov Central Airport,RTW,0.5476472001569503
4191,Ikaria Airport,JIK,0.5389210150251045
2299,Asahikawa Airport,AKJ,0.5363224537534349
3282,Ketapang(Rahadi Usman) Airport,KTG,0.5322382468015378
3008,Devi Ahilyabai Holkar Airport,IDR,0.525512594049266
3905,Pangkal Pinang (Depati Amir) Airport,PGK,0.5230576862961984
4365,Noyabrsk Airport,NOJ,0.5026315789473684
4385,Camp Mabry Austin City,ATT,0.5
1889,Quepos Managua Airport,XQP,0.5
6260,Coen Airport,CUQ,0.5
5569,Sanday Airport,NDY,0.5
3012,Khajuraho Airport,HJR,0.5
7177,Ambler Airport,ABL,0.5
7201,Kipnuk Airport,KPN,0.5
1971,Rurutu Airport,RUR,0.5
1972,Tubuai Airport,TUB,0.5
2028,Palmerston North Airport,PMR,0.5
6237,Aurukun Airport,AUU,0.5
6231,Stagen Airport,KBU,0.49295759980246884
147,Repulse Bay Airport,YUT,0.48095238095238096
1830,El Tajín National Airport,PAZ,0.47058823529411764
6432,Jiayuguan Airport,JGN,0.4675658317276814
4285,Yeager Airport,CRW,0.4598785088986091
4189,Muan International Airport,MWX,0.44315872920033045
6160,Bugulma Airport,UUA,0.4429254955570745
2577,Presidente João Suassuna Airport,CPV,0.43571428571428567
3627,James M Cox Dayton International Airport,DAY,0.43142649478486794
2956,Barnaul Airport,BAX,0.4083548664944014
2957,Kemerovo Airport,KEJ,0.4083548664944014
2278,Hualien Airport,HUN,0.4081675257340656
6943,Gu-Lian Airport,OHE,0.4
3213,Heho Airport,HEH,0.4
5604,Kruger Mpumalanga International Airport,MQP,0.3990305844979844
339,Erfurt Airport,ERF,0.3925531717850359
6944,Jining Qufu Airport,JNG,0.39028797518107683
1863,Augusto C. Sandino (Managua) International Airport,MGA,0.3868884091838752
4011,Manchester-Boston Regional Airport,MHT,0.38586590306992036
1792,Bachigualato Federal International Airport,CUL,0.3845745772909435
3744,Corpus Christi International Airport,CRP,0.3830635105047064
2662,La Florida Airport,LSC,0.38181818181818183
5421,Daru Airport,DAU,0.3666666666666667
5697,Gamal Abdel Nasser Airport,TOB,0.36271929408959036
1132,Luxor International Airport,LXR,0.35867127297656554
2961,Uytash Airport,MCX,0.35139610081583345
6753,Mardin Airport,MQM,0.34914967755092075
1691,Konya Airport,KYA,0.34914967755092075
1694,Sivas Nuri Demirağ Airport,VAS,0.34914967755092075
1692,Malatya Tulga Airport,nan,0.34914967755092075
1696,Kayseri Erkilet Airport,ASR,0.34914967755092075
1728,Van Ferit Melen Airport,VAN,0.34914967755092075
9044,Şanlıurfa GAP Airport,GNY,0.34914967755092075
631,Andøya Airport,ANX,0.3333333333333333
1991,Huahine-Fare Airport,HUH,0.3333333333333333
7145,Hollis Seaplane Base,HYL,0.3333333333333333
5418,Ramata Airport,RBV,0.3333333333333333
601,Kerry Airport,KIR,0.33057628371827735
7503,Fuyang Xiguan Airport,FUG,0.32805671971862477
5996,Saga Airport,HSG,0.32662645272157775
901,Garoua International Airport,GOU,0.32442067736185387
5749,Lebanon Municipal Airport,LEB,0.3223429472158809
3050,Imphal Airport,IMF,0.3159090909090909
2824,Barquisimeto International Airport,BRM,0.3059121496127277
2297,Tsushima Airport,TSJ,0.29573934837092736
2645,El Loa Airport,CJC,0.2909090909090909
112,Red Deer Regional Airport,YQF,0.28644688644688643
393,Zweibrücken Airport,ZQW,0.2808393313257277
3267,Sibu Airport,SBW,0.2770167427701674
364,Lübeck Blankensee Airport,LBC,0.27639414185845734
1361,Avignon-Caumont Airport,AVN,0.2754471544715448
3613,Savannah Hilton Head International Airport,SAV,0.25974576136288696
3329,Rockhampton Airport,ROK,0.25
5534,Whale Cove Airport,YXN,0.25
2543,Bartolomeu Lisandro Airport,CAW,0.25
610,Esbjerg Airport,EBJ,0.24543786972408466
5811,La Isabela International Airport,JBQ,0.2238566099932133
6359,Nanyang Jiangying Airport,NNY,0.22137474048618933
4148,Luoyang Airport,LYA,0.21609290203310944
2932,Yelizovo Airport,PKC,0.2041774332472007
4353,Anapa Vityazevo Airport,AAQ,0.2041774332472007
6119,Spichenkovo Airport,NOZ,0.2041774332472007
8876,Yangzhou Taizhou Airport,YTY,0.2011665550358624
5434,Tabubil Airport,TBG,0.2
515,Humberside Airport,HUY,0.19235997566447394
6476,Mt. Fuji Shizuoka Airport,FSZ,0.19005032907471933
5994,Kushiro Airport,KUH,0.17877415125114496
3987,Nevşehir Kapadokya Airport,NAV,0.17457483877546037
1693,Amasya Merzifon Airport,MZH,0.17457483877546037
1699,Çardak Airport,DNZ,0.17457483877546037
1723,Erzincan Airport,ERC,0.17457483877546037
5796,Kars Airport,KSY,0.17457483877546037
5798,Kahramanmaraş Airport,KCM,0.17457483877546037
6782,Muş Airport,MSR,0.17457483877546037
1729,Batman Airport,BAL,0.17457483877546037
2400,Cagayan De Oro Airport,nan,0.16666666666666666
4197,Marsa Alam International Airport,RMF,0.16625535507347933
6356,Liuzhou Bailian Airport,LZH,0.16429518196223264
349,Saarbrücken Airport,SCN,0.16023324552283164
4278,Barnstable Municipal Boardman Polando Field,HYA,0.1534365184158041
1662,Transilvania Târgu Mureş International Airport,TGM,0.14443651202954733
8826,Changbaishan Airport,NBS,0.1433635584625034
7932,Ngari Gunsa Airport,NGQ,0.14285714285714285
4215,Nelson Ribeiro Guimarães Airport,CLV,0.1420768290868077
2547,Hugo Cantergiani Regional Airport,CXJ,0.1420768290868077
2550,Presidente Prudente Airport,PPB,0.1420768290868077
1514,Reggio Calabria Airport,REG,0.13993958998532968
6379,Ganzhou Airport,KOW,0.13706212338211562
3561,Columbia Metropolitan Airport,CAE,0.13610781705907876
5738,Fayetteville Regional Grannis Field,FAY,0.13610781705907876
4113,Huntsville International Carl T Jones Field,HSV,0.13610781705907876
1052,Hierro Airport,VDE,0.1356257305614454
660,Stord Airport,SRP,0.13392857142857142
7821,Zonguldak Airport,ONQ,0.13349074493859664
3459,Dane County Regional Truax Field,MSN,0.13326336885152046
5591,Bydgoszcz Ignacy Jan Paderewski Airport,BZG,0.1288106646964644
1654,Craiova Airport,CRA,0.1276595744680851
5794,Banja Luka International Airport,BNX,0.1276086769371861
2136,Kerman Airport,KER,0.125
2981,Samarkand Airport,SKD,0.12364625263561434
6361,Yichang Sanxia Airport,YIH,0.12093305598395382
5937,Al Ain International Airport,AAN,0.10554411179163203
7546,Persian Gulf International Airport,PGU,0.10526315789473684
6149,Fergana International Airport,FEG,0.1040921518997857
4377,Uray Airport,URJ,0.10263157894736841
2903,Terrance B. Lettsome International Airport,EIS,0.1
4054,Dali Airport,DLU,0.0952017308603126
3467,Spokane International Airport,GEG,0.09305125558995528
1816,Manuel Márquez de León International Airport,LAP,0.09090909090909091
1405,Dinard-Pleurtuit-Saint-Malo Airport,DNR,0.08857445924656991
8407,Handan Airport,HDG,0.07933448407916446
4067,Sarasota Bradenton International Airport,SRQ,0.07615814158981452
2900,Clayton J Lloyd International Airport,AXA,0.07183886188373916
3704,McKellar-Sipes Regional Airport,MKL,0.06984551396316102
772,Rostock-Laage Airport,RLG,0.06637706926124703
3862,Portland International Jetport Airport,PWM,0.06590684766055825
1814,Valle del Fuerte International Airport,LMM,0.06111111111111111
2911,Taraz Airport,DMB,0.0595679012345679
5747,Arnold Palmer Regional Airport,LBE,0.05824138827627731
1490,Debrecen International Airport,DEB,0.05679723528683265
400,Kassel-Calden Airport,KSF,0.05640045583635776
1320,Metz-Nancy-Lorraine Airport,ETZ,0.053038285914998234
4322,Klagenfurt Airport,KLU,0.04946483180428135
531,Wick Airport,WIC,0.04777948380122293
638,Kristiansand Airport,KRS,0.043189523082302575
6388,Weifang Airport,WEF,0.03799871517078916
3689,Imperial County Airport,IPL,0.036062378167641324
9846,Zunyi Xinzhou Airport,ZYI,0.033116843610198815
1250,Vigo Airport,VGO,0.030303030303030304
1462,Alexander the Great International Airport,KVA,0.029387476719384107
8417,Jixi Xingkaihu Airport,JXA,0.025989383623835006
4145,Dongying Shengli Airport,DOY,0.02364656385427087
1374,Châlons-Vatry Airport,XCR,0.023190029458749085
1376,Tours-Val-de-Loire Airport,TUF,0.023190029458749085
1309,Dole-Tavaux Airport,DLE,0.023190029458749085
6380,Jingdezhen Airport,JDZ,0.021757306304500516
3472,Gainesville Regional Airport,GNV,0.019706346317194513
3698,Tallahassee Regional Airport,TLH,0.019706346317194513
4112,Akron Canton Regional Airport,CAK,0.019706346317194513
8858,Sannvhe,TVS,0.017777777777777778
3859,New Castle Airport,ILG,0.01584400685535765
410,Westerland Sylt Airport,GWT,0.012366207951070338
6412,Jinzhou Airport,JNZ,0.011893075418347668
6414,Yanji Chaoyangchuan Airport,YNJ,0.0109371578523122
6399,Luzhou Airport,LZO,0.010378672033537312
4089,Bishop International Airport,FNT,0.009853173158597257
6397,Dachuan Airport,DAX,0.008864268648726959
6398,Guangyuan Airport,GYS,0.008864268648726959
4110,Yibin Caiba Airport,YBP,0.008864268648726959
6352,Changde Airport,CGD,0.007384025818512489
6391,Nanping Wuyishan Airport,WUS,0.007188065099457504
3402,Mudanjiang Hailang International Airport,MDG,0.007173049805222752
605,Waterford Airport,WAT,0.006948617590587217
733,Stockholm Västerås Airport,VST,0.006052559289442359
1510,Lampedusa Airport,LMP,0.005917159763313609
6427,Anqing Tianzhushan Airport,AQG,0.00516795865633075
6403,Wanxian Airport,WXN,0.0044321343243634796
2885,Rafael Hernandez Airport,BQN,0.00239292313020679
6428,Jing Gang Shan Airport,nan,0.0022160671621817398
6401,Nanchong Airport,NAO,0.0022160671621817398
6963,Tongren Fenghuang Airport,TEN,0.0022160671621817398
6822,Militaerlager,nan,0.0
6824,Lommis Airfield,nan,0.0
6826,Burnet Municipal Kate Craddock Field,nan,0.0
6827,Namanga,nan,0.0
6828,Mara Lodges,nan,0.0
6829,Oceanside Municipal Airport,OCN,0.0
683,Bråvalla Air Base,nan,0.0
6830,Flugplatz Finsterwalde/Heinrichsruh,nan,0.0
6833,Al Udeid Air Base,XJD,0.0
6834,Great Barrier Aerodrome,GBZ,0.0
6836,Paxos Marina,nan,0.0
6842,East Glacier Park Amtrak Station,nan,0.0
6847,Silverton,nan,0.0
6849,Grand Marais Cook County Airport,GRM,0.0
6854,Gardermoen Airport,GEN,0.0
6858,Crocodile Camp,nan,0.0
6860,Bungle Bungle Airport,nan,0.0
6861,Macomb Municipal Airport,MQB,0.0
6862,Sazená Airport,nan,0.0
6863,RK Heliplex,nan,0.0
6865,Lyon Part-Dieu Railway,XYD,0.0
6867,Reykjahlíð Airport,MVA,0.0
6868,Sabadell Airport,QSA,0.0
6870,Whitsunday Island Airport,WSY,0.0
6871,Delaware County Johnson Field,MIE,0.0
6873,Purdue University Airport,LAF,0.0
6874,De Kalb Taylor Municipal Airport,DKB,0.0
6878,Kenosha Regional Airport,ENW,0.0
